UserID,Date,TransactionType,Amount
959,2024-07-18,Loan Payment,397.43
584,2024-04-05,Loan Payment,303.62
558,2025-01-23,Groceries,387.2
588,2024-12-19,Groceries,44.75
606,2023-06-12,Loan Payment,852.39
65,2024-04-26,Salary,70.4
715,2024-03-26,Groceries,304.04
300,2023-12-01,Shopping,528.41
301,2025-03-19,Shopping,597.48
456,2025-01-16,Loan Payment,284.03
971,2024-09-01,Groceries,469.34
984,2025-03-18,Loan Payment,258.69
250,2024-11-14,Groceries,567.74
272,2024-11-27,Salary,698.98
930,2024-06-24,Shopping,1280.74
606,2023-12-13,Groceries,643.28
807,2023-05-03,Loan Payment,224.82
136,2024-06-30,Groceries,452.19
873,2023-11-09,Loan Payment,225.72
784,2024-03-15,Loan Payment,467.64
123,2024-07-29,Loan Payment,554.55
126,2024-01-15,Shopping,278.38
593,2023-07-28,Investment,311.89
443,2024-11-13,Investment,528.59
80,2024-05-01,Groceries,966.71
377,2025-01-05,Loan Payment,517.74
441,2024-01-28,Shopping,380.7
948,2023-12-27,Loan Payment,502.02
846,2024-01-20,Loan Payment,627.5
706,2023-05-24,Investment,952.86
729,2024-08-13,Salary,390.03
540,2023-12-30,Groceries,495.39
388,2024-08-06,Loan Payment,390.3
978,2024-07-28,Shopping,63.23
801,2023-09-07,Investment,1131.13
854,2024-07-17,Loan Payment,241.16
709,2024-04-13,Salary,523.92
571,2024-09-20,Salary,907.92
279,2024-01-29,Shopping,69.74
503,2024-06-05,Investment,735.19
31,2024-10-15,Salary,437.04
69,2023-04-22,Shopping,530.43
906,2024-03-28,Loan Payment,273.89
992,2024-06-22,Loan Payment,888.41
118,2024-05-06,Shopping,153.49
979,2023-10-16,Groceries,416.73
562,2024-11-21,Shopping,663.7
156,2023-07-30,Investment,168.76
164,2024-01-24,Investment,212.62
666,2024-04-11,Groceries,401.16
977,2024-02-01,Salary,690.04
354,2023-06-07,Groceries,139.48
996,2023-09-18,Loan Payment,764.85
916,2023-12-07,Shopping,537.51
450,2023-09-18,Shopping,568.13
696,2025-01-30,Salary,121.09
133,2023-08-10,Groceries,720.09
225,2023-03-21,Loan Payment,1.64
747,2024-11-09,Salary,964.95
499,2024-04-19,Groceries,737.25
371,2023-03-22,Loan Payment,412.37
657,2024-08-30,Loan Payment,745.93
479,2023-10-02,Salary,1013.08
675,2023-08-13,Loan Payment,611.32
658,2023-08-19,Shopping,279.51
748,2025-02-12,Groceries,242.64
55,2024-08-27,Investment,837.38
727,2023-11-18,Salary,41.87
935,2024-12-03,Salary,104.4
808,2024-08-27,Shopping,400.89
842,2024-06-21,Investment,868.2
120,2023-12-06,Salary,349.95
772,2024-10-05,Investment,659.61
393,2023-05-07,Groceries,453.7
160,2024-08-06,Investment,788.06
611,2023-05-02,Investment,570.31
525,2024-07-09,Investment,660.31
940,2024-01-23,Salary,197.53
909,2024-05-20,Loan Payment,8.46
792,2024-03-12,Investment,467.42
612,2023-10-31,Salary,465.18
555,2024-09-30,Groceries,617.62
998,2024-05-18,Loan Payment,41.76
500,2025-03-11,Investment,463.02
114,2023-06-04,Loan Payment,578.31
919,2023-08-04,Groceries,288.94
401,2024-11-14,Investment,734.37
317,2024-10-14,Salary,1014.71
239,2023-09-01,Loan Payment,527.99
391,2023-05-21,Investment,554.03
214,2023-06-25,Investment,470.95
976,2023-11-15,Shopping,502.21
142,2025-03-14,Groceries,175.15
694,2023-07-29,Loan Payment,701.76
356,2023-04-30,Loan Payment,574.29
821,2024-10-01,Shopping,120.52
311,2024-10-08,Salary,289.08
112,2023-08-12,Investment,20.07
717,2025-02-19,Investment,138.94
164,2025-02-20,Salary,1057.95
512,2024-09-02,Loan Payment,287.17
390,2023-07-18,Loan Payment,575.04
460,2025-01-09,Groceries,411.53
380,2024-11-21,Investment,634.73
988,2024-06-03,Salary,595.9
709,2024-12-15,Loan Payment,840.15
161,2024-10-12,Shopping,502.02
122,2024-10-19,Loan Payment,642.59
657,2025-01-10,Loan Payment,408.35
904,2024-05-05,Groceries,588.81
748,2023-11-04,Loan Payment,749.51
13,2023-10-19,Salary,237.47
21,2023-11-19,Shopping,762.75
964,2023-09-01,Salary,405.56
203,2024-06-25,Loan Payment,597.82
152,2024-04-18,Salary,297.63
540,2023-10-05,Shopping,1269.28
609,2023-07-21,Salary,716.9
291,2024-03-09,Groceries,871.32
204,2024-01-12,Groceries,164.53
924,2024-03-19,Loan Payment,746.58
16,2023-06-25,Loan Payment,466.8
599,2024-07-29,Shopping,739.99
859,2023-04-23,Shopping,584.48
433,2025-02-09,Salary,531.56
115,2023-11-16,Shopping,749.89
753,2024-10-02,Salary,659.43
41,2024-01-24,Loan Payment,530.78
705,2024-12-11,Groceries,216.22
734,2024-08-17,Investment,184.97
265,2023-10-09,Loan Payment,435.97
445,2025-01-06,Shopping,869.66
264,2023-09-05,Salary,631.21
920,2024-05-30,Salary,823.24
938,2025-01-16,Loan Payment,170.15
899,2024-02-04,Shopping,173.7
769,2024-05-26,Investment,575.56
427,2023-08-14,Investment,479.54
430,2023-05-25,Shopping,513.57
868,2024-03-22,Groceries,484.71
199,2023-07-22,Groceries,353.44
769,2023-08-25,Groceries,441.56
274,2024-10-23,Groceries,408.41
160,2023-10-10,Loan Payment,462.96
929,2024-02-24,Salary,1079.03
455,2023-10-23,Investment,254.11
556,2025-02-14,Groceries,501.79
782,2024-05-22,Investment,816.52
468,2024-06-25,Investment,562.23
510,2023-07-07,Groceries,186.21
835,2023-12-13,Groceries,545.87
367,2023-08-18,Groceries,689.77
630,2025-02-11,Groceries,127.14
766,2024-05-01,Loan Payment,427.2
32,2023-04-11,Investment,1274.09
133,2025-03-01,Shopping,618.92
474,2023-09-26,Shopping,371.64
285,2024-05-19,Groceries,477.9
113,2024-03-26,Shopping,175.73
422,2024-10-17,Groceries,382.68
994,2023-06-21,Loan Payment,71.95
572,2023-12-05,Loan Payment,213.85
10,2025-02-28,Shopping,339.87
708,2024-12-16,Groceries,132.25
369,2024-07-06,Investment,630.47
418,2023-04-01,Groceries,843.4
200,2024-11-01,Salary,469.59
136,2024-05-10,Groceries,217.03
971,2023-07-30,Groceries,222.36
482,2024-01-28,Loan Payment,1009.74
184,2024-10-03,Salary,290.53
965,2023-12-15,Investment,602.89
847,2023-10-03,Groceries,305.89
765,2024-03-05,Groceries,479.13
142,2024-09-16,Salary,1009.12
785,2025-01-10,Salary,640.04
365,2024-01-01,Loan Payment,479.38
848,2023-11-12,Groceries,478.87
403,2024-11-25,Loan Payment,179.02
499,2023-11-29,Investment,410.68
243,2025-03-01,Salary,791.7
479,2025-01-23,Investment,920.13
640,2023-11-25,Groceries,475.87
759,2024-10-19,Groceries,139.2
239,2024-10-21,Investment,203.0
224,2024-10-02,Salary,656.5
954,2025-01-05,Salary,315.35
977,2024-07-04,Groceries,729.21
387,2023-08-30,Loan Payment,781.69
382,2025-01-02,Investment,210.21
381,2023-11-24,Salary,256.35
601,2024-09-08,Shopping,561.04
960,2023-11-06,Investment,76.76
434,2025-03-15,Shopping,484.05
973,2024-03-03,Salary,83.01
585,2023-05-24,Loan Payment,556.04
588,2024-05-12,Loan Payment,111.02
651,2024-11-04,Investment,1263.82
906,2025-02-06,Investment,1013.69
266,2024-10-15,Groceries,630.42
713,2023-09-21,Salary,814.13
71,2024-05-29,Groceries,378.15
541,2025-02-12,Shopping,215.91
375,2023-04-16,Shopping,1293.87
788,2023-10-13,Shopping,872.65
232,2024-12-22,Investment,915.41
801,2025-02-03,Loan Payment,377.37
500,2023-05-03,Salary,741.91
180,2024-02-10,Shopping,306.65
934,2023-09-01,Loan Payment,685.52
181,2023-11-06,Groceries,281.76
354,2024-04-19,Shopping,671.84
282,2023-12-29,Shopping,445.84
868,2024-02-11,Loan Payment,580.71
394,2024-02-03,Salary,863.23
44,2024-08-21,Salary,629.39
156,2023-07-18,Shopping,147.76
358,2023-03-30,Groceries,655.18
139,2024-04-24,Groceries,464.44
889,2024-04-08,Salary,1020.43
951,2025-01-01,Salary,178.86
522,2023-07-15,Loan Payment,470.6
186,2024-01-22,Loan Payment,742.96
446,2024-10-13,Salary,351.23
249,2023-12-25,Salary,245.96
440,2023-07-19,Salary,146.93
577,2024-03-23,Shopping,986.82
202,2024-07-10,Investment,376.25
325,2025-02-19,Loan Payment,554.57
623,2024-09-08,Shopping,496.32
217,2023-08-23,Salary,585.18
961,2024-01-27,Loan Payment,318.79
989,2025-02-04,Groceries,565.76
186,2023-11-29,Groceries,244.71
875,2023-07-17,Groceries,650.22
465,2023-04-30,Investment,727.81
793,2024-02-13,Investment,263.73
519,2024-04-29,Salary,427.5
134,2024-09-08,Investment,604.26
391,2023-04-30,Salary,119.95
703,2023-10-02,Groceries,230.23
537,2024-06-04,Salary,99.09
137,2024-12-11,Shopping,383.61
912,2024-07-03,Salary,79.51
183,2023-11-10,Groceries,227.07
38,2023-09-13,Shopping,737.12
103,2024-04-15,Groceries,656.15
947,2024-12-11,Shopping,1166.14
428,2024-09-09,Salary,447.54
108,2024-05-08,Groceries,1408.73
919,2024-03-25,Investment,854.54
825,2025-01-23,Salary,455.04
238,2023-06-14,Shopping,833.69
616,2023-04-03,Loan Payment,938.49
862,2023-06-05,Loan Payment,460.1
207,2024-06-08,Salary,80.66
835,2024-07-17,Investment,61.13
900,2024-05-20,Shopping,401.33
889,2024-04-21,Salary,715.8
715,2024-09-21,Shopping,661.0
662,2023-05-03,Loan Payment,744.45
405,2023-06-20,Salary,98.57
808,2024-06-27,Groceries,573.71
786,2025-01-01,Investment,74.85
96,2023-08-19,Salary,191.14
173,2023-12-06,Shopping,799.99
289,2023-11-04,Groceries,950.49
587,2024-10-05,Groceries,137.71
186,2024-02-26,Groceries,706.7
907,2023-09-06,Shopping,238.82
202,2024-07-10,Loan Payment,400.09
591,2023-04-01,Shopping,388.77
6,2024-05-02,Salary,462.85
554,2025-01-03,Groceries,846.78
497,2024-12-29,Groceries,321.19
542,2023-07-14,Loan Payment,567.68
59,2024-08-27,Investment,268.15
428,2024-11-05,Investment,375.47
593,2023-10-02,Salary,711.54
67,2025-02-08,Loan Payment,375.43
721,2024-10-03,Shopping,1011.91
796,2024-01-16,Shopping,477.23
678,2025-02-04,Investment,524.1
493,2023-09-26,Salary,574.47
67,2024-12-14,Groceries,471.75
852,2024-06-07,Groceries,1327.63
865,2025-03-12,Groceries,418.51
457,2023-04-05,Salary,500.32
788,2024-07-10,Investment,499.79
936,2023-11-27,Salary,727.85
953,2025-03-05,Loan Payment,431.53
144,2023-05-13,Groceries,578.26
465,2023-10-11,Loan Payment,739.97
692,2025-03-02,Loan Payment,664.1
863,2023-11-23,Groceries,898.39
438,2023-04-26,Salary,560.25
348,2023-10-08,Investment,393.38
315,2024-07-05,Loan Payment,620.88
825,2023-05-28,Groceries,138.77
249,2024-11-28,Salary,339.15
754,2025-01-28,Shopping,197.67
131,2023-09-07,Salary,215.73
52,2023-07-26,Investment,910.66
574,2024-10-11,Loan Payment,386.72
255,2024-06-03,Loan Payment,879.74
309,2024-09-23,Loan Payment,192.95
46,2023-07-05,Groceries,926.52
369,2024-06-19,Loan Payment,132.24
23,2023-09-03,Shopping,702.25
841,2024-03-20,Salary,900.02
268,2023-06-02,Shopping,88.58
113,2025-03-15,Investment,453.05
292,2024-04-06,Loan Payment,334.48
50,2024-05-23,Shopping,801.48
995,2024-01-21,Salary,382.16
740,2023-09-13,Loan Payment,694.73
275,2023-08-15,Investment,776.15
86,2024-05-07,Investment,434.24
715,2023-09-26,Groceries,935.01
448,2023-12-21,Investment,744.64
632,2023-07-01,Groceries,527.17
46,2023-12-23,Loan Payment,413.21
87,2024-12-18,Shopping,1261.67
385,2024-09-11,Loan Payment,536.37
703,2024-12-28,Groceries,578.7
976,2023-12-16,Groceries,84.2
403,2023-03-27,Salary,473.2
202,2023-04-02,Salary,450.33
17,2025-02-12,Investment,960.19
797,2023-04-27,Investment,307.74
482,2023-03-24,Loan Payment,206.76
263,2023-03-26,Salary,234.4
772,2023-05-07,Shopping,268.21
409,2023-08-04,Shopping,767.16
151,2024-12-13,Loan Payment,771.45
3,2024-04-18,Shopping,593.25
332,2024-09-11,Shopping,532.4
777,2024-12-06,Investment,696.83
810,2024-09-24,Salary,730.76
454,2024-09-07,Salary,573.75
310,2023-09-20,Investment,74.71
609,2024-12-02,Loan Payment,262.15
10,2025-01-07,Investment,475.2
763,2023-10-02,Groceries,959.87
493,2025-03-01,Salary,743.33
642,2024-11-30,Shopping,289.8
513,2024-01-14,Groceries,381.46
539,2023-07-04,Groceries,916.85
275,2023-09-25,Groceries,448.35
464,2023-07-05,Loan Payment,514.07
456,2024-09-23,Groceries,320.98
607,2023-09-28,Loan Payment,665.5
917,2023-04-13,Salary,1069.07
498,2023-07-24,Salary,168.6
455,2024-10-17,Groceries,1068.63
202,2024-02-18,Shopping,25.79
906,2024-04-03,Groceries,572.91
